method;N;M;threads;chunkSize;Executing time;
Static;380;380;6;231;0.153132;
Static;380;380;6;241;0.1556;
Static;380;380;6;251;0.162971;
Static;380;380;6;261;0.161797;
Static;380;380;6;271;0.176312;
Static;380;380;6;281;0.186877;
Static;380;380;6;291;0.189744;
Static;380;380;6;301;0.184677;
Static;380;380;6;311;0.192758;
Static;380;380;6;321;0.202786;
Static;380;380;6;331;0.204324;
Static;380;380;6;341;0.224718;
Static;380;380;6;351;0.222926;
Static;380;380;6;361;0.235544;
Static;380;380;6;371;0.233928;
Static;380;380;7;1;0.0426747;
Static;380;380;7;11;0.0378798;
Static;380;380;7;21;0.0444461;
Static;380;380;7;31;0.0406146;
Static;380;380;7;41;0.051257;
Static;380;380;7;51;0.0462782;
Static;380;380;7;61;0.0390082;
Static;380;380;7;71;0.0493022;
Static;380;380;7;81;0.0514772;
Static;380;380;7;91;0.0597497;
Static;380;380;7;101;0.0657244;
Static;380;380;7;111;0.0734199;
Static;380;380;7;121;0.0804714;
Static;380;380;7;131;0.0823807;
Static;380;380;7;141;0.0879862;
Static;380;380;7;151;0.093566;
Static;380;380;7;161;0.101941;
Static;380;380;7;171;0.109493;
Static;380;380;7;181;0.115727;
Static;380;380;7;191;0.121805;
Static;380;380;7;201;0.127301;
Static;380;380;7;211;0.134685;
Static;380;380;7;221;0.141762;
Static;380;380;7;231;0.155042;
Static;380;380;7;241;0.153665;
Static;380;380;7;251;0.161722;
Static;380;380;7;261;0.161887;
Static;380;380;7;271;0.176002;
Static;380;380;7;281;0.173924;
Static;380;380;7;291;0.200108;
Static;380;380;7;301;0.196239;
Static;380;380;7;311;0.201551;
Static;380;380;7;321;0.197013;
Static;380;380;7;331;0.214037;
Static;380;380;7;341;0.215562;
Static;380;380;7;351;0.224731;
Static;380;380;7;361;0.22494;
Static;380;380;7;371;0.232149;
Static;380;380;8;1;0.0454765;
Static;380;380;8;11;0.0361984;
Static;380;380;8;21;0.0455758;
Static;380;380;8;31;0.0413161;
Static;380;380;8;41;0.0513372;
Static;380;380;8;51;0.035816;
Static;380;380;8;61;0.0389889;
Static;380;380;8;71;0.0496314;
Static;380;380;8;81;0.0528117;
Static;380;380;8;91;0.0596668;
Static;380;380;8;101;0.0632499;
Static;380;380;8;111;0.0711298;
Static;380;380;8;121;0.0789487;
Static;380;380;8;131;0.080699;
Static;380;380;8;141;0.0883181;
Static;380;380;8;151;0.0978982;
Static;380;380;8;161;0.102897;
Static;380;380;8;171;0.109545;
Static;380;380;8;181;0.116715;
Static;380;380;8;191;0.122893;
Static;380;380;8;201;0.124058;
Static;380;380;8;211;0.138628;
Static;380;380;8;221;0.148786;
Static;380;380;8;231;0.149294;
Static;380;380;8;241;0.158354;
Static;380;380;8;251;0.160207;
Static;380;380;8;261;0.167656;
Static;380;380;8;271;0.170143;
Static;380;380;8;281;0.174446;
Static;380;380;8;291;0.184171;
Static;380;380;8;301;0.190707;
Static;380;380;8;311;0.204457;
Static;380;380;8;321;0.200272;
Static;380;380;8;331;0.20849;
Static;380;380;8;341;0.2158;
Static;380;380;8;351;0.232265;
Static;380;380;8;361;0.237847;
Static;380;380;8;371;0.252961;
Static;390;390;1;1;0.25317;
Static;390;390;1;11;0.252069;
Static;390;390;1;21;0.252165;
Static;390;390;1;31;0.251989;
Static;390;390;1;41;0.252225;
Static;390;390;1;51;0.255069;
Static;390;390;1;61;0.256401;
Static;390;390;1;71;0.253216;
Static;390;390;1;81;0.252399;
Static;390;390;1;91;0.250877;
Static;390;390;1;101;0.251807;
Static;390;390;1;111;0.252201;
Static;390;390;1;121;0.251111;
Static;390;390;1;131;0.257961;
Static;390;390;1;141;0.263613;
Static;390;390;1;151;0.250165;
Static;390;390;1;161;0.251594;
Static;390;390;1;171;0.252631;
Static;390;390;1;181;0.253472;
Static;390;390;1;191;0.250577;
Static;390;390;1;201;0.250657;
Static;390;390;1;211;0.251413;
Static;390;390;1;221;0.252424;
Static;390;390;1;231;0.251613;
Static;390;390;1;241;0.257325;
Static;390;390;1;251;0.255021;
Static;390;390;1;261;0.253275;
Static;390;390;1;271;0.252483;
Static;390;390;1;281;0.251727;
Static;390;390;1;291;0.252077;
Static;390;390;1;301;0.251895;
Static;390;390;1;311;0.250201;
Static;390;390;1;321;0.252055;
Static;390;390;1;331;0.255256;
Static;390;390;1;341;0.252244;
Static;390;390;1;351;0.253495;
Static;390;390;1;361;0.256126;
Static;390;390;1;371;0.252603;
Static;390;390;1;381;0.249746;
Static;390;390;2;1;0.128626;
Static;390;390;2;11;0.129532;
Static;390;390;2;21;0.132245;
Static;390;390;2;31;0.130414;
Static;390;390;2;41;0.13058;
Static;390;390;2;51;0.134806;
Static;390;390;2;61;0.131843;
Static;390;390;2;71;0.138922;
Static;390;390;2;81;0.146386;
Static;390;390;2;91;0.132277;
Static;390;390;2;101;0.128593;
Static;390;390;2;111;0.145977;
Static;390;390;2;121;0.159533;
Static;390;390;2;131;0.170859;
Static;390;390;2;141;0.16433;
Static;390;390;2;151;0.158138;
Static;390;390;2;161;0.147281;
Static;390;390;2;171;0.139697;
Static;390;390;2;181;0.133014;
Static;390;390;2;191;0.128819;
Static;390;390;2;201;0.130473;
Static;390;390;2;211;0.134248;
Static;390;390;2;221;0.140712;
Static;390;390;2;231;0.147077;
Static;390;390;2;241;0.153538;
Static;390;390;2;251;0.160026;
Static;390;390;2;261;0.165639;
Static;390;390;2;271;0.17206;
Static;390;390;2;281;0.1786;
Static;390;390;2;291;0.185109;
Static;390;390;2;301;0.191219;
Static;390;390;2;311;0.198047;
Static;390;390;2;321;0.205208;
Static;390;390;2;331;0.212629;
Static;390;390;2;341;0.223166;
Static;390;390;2;351;0.227159;
Static;390;390;2;361;0.231784;
Static;390;390;2;371;0.23763;
Static;390;390;2;381;0.247035;
Static;390;390;3;1;0.0867133;
Static;390;390;3;11;0.0866526;
Static;390;390;3;21;0.0885294;
Static;390;390;3;31;0.0913434;
Static;390;390;3;41;0.0922286;
Static;390;390;3;51;0.102603;
Static;390;390;3;61;0.0931149;
Static;390;390;3;71;0.0911178;
Static;390;390;3;81;0.10841;
Static;390;390;3;91;0.121726;
Static;390;390;3;101;0.126081;
Static;390;390;3;111;0.10889;
Static;390;390;3;121;0.0944314;
Static;390;390;3;131;0.0840412;
Static;390;390;3;141;0.0900495;
Static;390;390;3;151;0.100947;
Static;390;390;3;161;0.107728;
Static;390;390;3;171;0.11801;
Static;390;390;3;181;0.123036;
Static;390;390;3;191;0.125274;
Static;390;390;3;201;0.128107;
Static;390;390;3;211;0.134305;
Static;390;390;3;221;0.140783;
Static;390;390;3;231;0.147062;
Static;390;390;3;241;0.1532;
Static;390;390;3;251;0.159998;
Static;390;390;3;261;0.16668;
Static;390;390;3;271;0.172566;
Static;390;390;3;281;0.178848;
Static;390;390;3;291;0.18516;
Static;390;390;3;301;0.191505;
Static;390;390;3;311;0.198074;
Static;390;390;3;321;0.20569;
Static;390;390;3;331;0.212547;
Static;390;390;3;341;0.219726;
Static;390;390;3;351;0.226798;
Static;390;390;3;361;0.232566;
Static;390;390;3;371;0.245834;
Static;390;390;3;381;0.245199;
Static;390;390;4;1;0.0713293;
Static;390;390;4;11;0.0667255;
Static;390;390;4;21;0.0706475;
Static;390;390;4;31;0.0728456;
Static;390;390;4;41;0.0814453;
Static;390;390;4;51;0.0699852;
Static;390;390;4;61;0.0798321;
Static;390;390;4;71;0.097773;
Static;390;390;4;81;0.0983792;
Static;390;390;4;91;0.0759166;
Static;390;390;4;101;0.0739844;
Static;390;390;4;111;0.0722341;
Static;390;390;4;121;0.079366;
Static;390;390;4;131;0.0846442;
Static;390;390;4;141;0.0909326;
Static;390;390;4;151;0.0987986;
Static;390;390;4;161;0.105803;
Static;390;390;4;171;0.115574;
Static;390;390;4;181;0.121747;
Static;390;390;4;191;0.129887;
Static;390;390;4;201;0.130959;
Static;390;390;4;211;0.135349;
Static;390;390;4;221;0.140951;
Static;390;390;4;231;0.147307;
Static;390;390;4;241;0.153514;
Static;390;390;4;251;0.159761;
Static;390;390;4;261;0.166146;
Static;390;390;4;271;0.172925;
Static;390;390;4;281;0.179338;
Static;390;390;4;291;0.185875;
Static;390;390;4;301;0.191963;
Static;390;390;4;311;0.198685;
Static;390;390;4;321;0.20565;
Static;390;390;4;331;0.213564;
Static;390;390;4;341;0.220928;
Static;390;390;4;351;0.225839;
Static;390;390;4;361;0.233984;
Static;390;390;4;371;0.239366;
Static;390;390;4;381;0.256023;
Static;390;390;5;1;0.0537301;
Static;390;390;5;11;0.0546291;
Static;390;390;5;21;0.0575566;
Static;390;390;5;31;0.0603059;
Static;390;390;5;41;0.0605358;
Static;390;390;5;51;0.0671223;
Static;390;390;5;61;0.0865565;
Static;390;390;5;71;0.0722545;
Static;390;390;5;81;0.0543098;
Static;390;390;5;91;0.0618245;
Static;390;390;5;101;0.0672672;
Static;390;390;5;111;0.0751975;
Static;390;390;5;121;0.0820278;
Static;390;390;5;131;0.0882388;
Static;390;390;5;141;0.0944648;
Static;390;390;5;151;0.101404;
Static;390;390;5;161;0.107776;
Static;390;390;5;171;0.116371;
Static;390;390;5;181;0.122043;
Static;390;390;5;191;0.127166;
Static;390;390;5;201;0.133642;
Static;390;390;5;211;0.134158;
Static;390;390;5;221;0.147836;
Static;390;390;5;231;0.154148;
Static;390;390;5;241;0.160572;
Static;390;390;5;251;0.167208;
Static;390;390;5;261;0.173986;
Static;390;390;5;271;0.180542;
Static;390;390;5;281;0.187293;
Static;390;390;5;291;0.193882;
Static;390;390;5;301;0.198716;
Static;390;390;5;311;0.206719;
Static;390;390;5;321;0.205459;
Static;390;390;5;331;0.222415;
Static;390;390;5;341;0.229015;
Static;390;390;5;351;0.238509;
Static;390;390;5;361;0.24456;
Static;390;390;5;371;0.249641;
Static;390;390;5;381;0.258628;
Static;390;390;6;1;0.0512978;
Static;390;390;6;11;0.045001;
Static;390;390;6;21;0.0560497;
Static;390;390;6;31;0.0543557;
Static;390;390;6;41;0.0561134;
Static;390;390;6;51;0.0731506;
Static;390;390;6;61;0.0582787;
Static;390;390;6;71;0.047654;
Static;390;390;6;81;0.0546525;
Static;390;390;6;91;0.0644728;
Static;390;390;6;101;0.0739491;
Static;390;390;6;111;0.074602;
Static;390;390;6;121;0.0823785;
Static;390;390;6;131;0.0873034;
Static;390;390;6;141;0.0941577;
Static;390;390;6;151;0.101259;
Static;390;390;6;161;0.107246;
Static;390;390;6;171;0.114631;
Static;390;390;6;181;0.134618;
Static;390;390;6;191;0.129439;
Static;390;390;6;201;0.134387;
Static;390;390;6;211;0.134626;
Static;390;390;6;221;0.141239;
Static;390;390;6;231;0.147476;
Static;390;390;6;241;0.153353;
Static;390;390;6;251;0.159839;
Static;390;390;6;261;0.165957;
Static;390;390;6;271;0.172691;
Static;390;390;6;281;0.178623;
Static;390;390;6;291;0.185172;
Static;390;390;6;301;0.192081;
Static;390;390;6;311;0.198299;
Static;390;390;6;321;0.207879;
Static;390;390;6;331;0.211246;
Static;390;390;6;341;0.218262;
Static;390;390;6;351;0.226751;
Static;390;390;6;361;0.234306;
Static;390;390;6;371;0.238753;
Static;390;390;6;381;0.249356;
Static;390;390;7;1;0.0514395;
Static;390;390;7;11;0.0429586;
Static;390;390;7;21;0.0510539;
Static;390;390;7;31;0.0442663;
Static;390;390;7;41;0.0544936;
Static;390;390;7;51;0.0599376;
Static;390;390;7;61;0.0422711;
Static;390;390;7;71;0.0491919;
Static;390;390;7;81;0.0542962;
Static;390;390;7;91;0.0649029;
Static;390;390;7;101;0.0715025;
Static;390;390;7;111;0.073586;
Static;390;390;7;121;0.0819124;
Static;390;390;7;131;0.0885405;
Static;390;390;7;141;0.0930294;
Static;390;390;7;151;0.102458;
Static;390;390;7;161;0.108358;
Static;390;390;7;171;0.11513;
Static;390;390;7;181;0.125325;
Static;390;390;7;191;0.132882;
Static;390;390;7;201;0.128895;
Static;390;390;7;211;0.134638;
Static;390;390;7;221;0.140999;
Static;390;390;7;231;0.147335;
Static;390;390;7;241;0.153596;
Static;390;390;7;251;0.160555;
Static;390;390;7;261;0.176045;
Static;390;390;7;271;0.17271;
Static;390;390;7;281;0.179507;
Static;390;390;7;291;0.185229;
Static;390;390;7;301;0.191617;
Static;390;390;7;311;0.198101;
Static;390;390;7;321;0.207135;
Static;390;390;7;331;0.213682;
Static;390;390;7;341;0.222513;
Static;390;390;7;351;0.229502;
Static;390;390;7;361;0.234979;
Static;390;390;7;371;0.240903;
Static;390;390;7;381;0.248061;
Static;390;390;8;1;0.0366083;
Static;390;390;8;11;0.0435299;
Static;390;390;8;21;0.0519997;
Static;390;390;8;31;0.0500592;
Static;390;390;8;41;0.0533946;
Static;390;390;8;51;0.0558607;
Static;390;390;8;61;0.0418039;
Static;390;390;8;71;0.0712106;
Static;390;390;8;81;0.0569639;
Static;390;390;8;91;0.0729254;
Static;390;390;8;101;0.0742638;
Static;390;390;8;111;0.0764828;
Static;390;390;8;121;0.0842101;
Static;390;390;8;131;0.095347;
Static;390;390;8;141;0.092155;
Static;390;390;8;151;0.0989017;
Static;390;390;8;161;0.108387;
Static;390;390;8;171;0.115705;
Static;390;390;8;181;0.123231;
Static;390;390;8;191;0.129303;
Static;390;390;8;201;0.128348;
Static;390;390;8;211;0.1345;
Static;390;390;8;221;0.143025;
Static;390;390;8;231;0.147922;
Static;390;390;8;241;0.153412;
Static;390;390;8;251;0.160398;
Static;390;390;8;261;0.166256;
Static;390;390;8;271;0.173259;
Static;390;390;8;281;0.179853;
Static;390;390;8;291;0.185266;
Static;390;390;8;301;0.20178;
Static;390;390;8;311;0.198463;
Static;390;390;8;321;0.206813;
Static;390;390;8;331;0.212975;
Static;390;390;8;341;0.228358;
Static;390;390;8;351;0.227379;
Static;390;390;8;361;0.234324;
Static;390;390;8;371;0.241729;
Static;390;390;8;381;0.247588;
Static;400;400;1;1;0.281479;
Static;400;400;1;11;0.275164;
Static;400;400;1;21;0.278783;
Static;400;400;1;31;0.272232;
Static;400;400;1;41;0.278559;
Static;400;400;1;51;0.282888;
Static;400;400;1;61;0.275829;
Static;400;400;1;71;0.277189;
Static;400;400;1;81;0.270044;
Static;400;400;1;91;0.28629;
Static;400;400;1;101;0.280477;
Static;400;400;1;111;0.271834;
Static;400;400;1;121;0.270128;
Static;400;400;1;131;0.273592;
Static;400;400;1;141;0.269542;
Static;400;400;1;151;0.270582;
Static;400;400;1;161;0.270645;
Static;400;400;1;171;0.287309;
Static;400;400;1;181;0.270958;
Static;400;400;1;191;0.274679;
Static;400;400;1;201;0.27768;
Static;400;400;1;211;0.276039;
Static;400;400;1;221;0.295154;
Static;400;400;1;231;0.274596;
Static;400;400;1;241;0.271429;
Static;400;400;1;251;0.298711;
Static;400;400;1;261;0.273;
Static;400;400;1;271;0.276181;
Static;400;400;1;281;0.277172;
Static;400;400;1;291;0.273748;
Static;400;400;1;301;0.274444;
Static;400;400;1;311;0.275789;
Static;400;400;1;321;0.270614;
Static;400;400;1;331;0.276001;
Static;400;400;1;341;0.279346;
Static;400;400;1;351;0.28427;
Static;400;400;1;361;0.27759;
Static;400;400;1;371;0.272082;
Static;400;400;1;381;0.271394;
Static;400;400;1;391;0.280989;
Static;400;400;2;1;0.137547;
Static;400;400;2;11;0.135522;
Static;400;400;2;21;0.140792;
Static;400;400;2;31;0.148771;
Static;400;400;2;41;0.13745;
Static;400;400;2;51;0.141267;
Static;400;400;2;61;0.154434;
Static;400;400;2;71;0.148465;
Static;400;400;2;81;0.159495;
Static;400;400;2;91;0.1461;
Static;400;400;2;101;0.141257;
Static;400;400;2;111;0.148885;
Static;400;400;2;121;0.16237;
Static;400;400;2;131;0.175965;
Static;400;400;2;141;0.173701;
Static;400;400;2;151;0.16824;
Static;400;400;2;161;0.162869;
Static;400;400;2;171;0.157813;
Static;400;400;2;181;0.156081;
Static;400;400;2;191;0.14542;
Static;400;400;2;201;0.138832;
Static;400;400;2;211;0.142896;
Static;400;400;2;221;0.149703;
Static;400;400;2;231;0.167154;
Static;400;400;2;241;0.166464;
Static;400;400;2;251;0.174367;
Static;400;400;2;261;0.181926;
Static;400;400;2;271;0.187013;
Static;400;400;2;281;0.190973;
Static;400;400;2;291;0.209582;
Static;400;400;2;301;0.203384;
Static;400;400;2;311;0.210122;
Static;400;400;2;321;0.218638;
Static;400;400;2;331;0.226461;
Static;400;400;2;341;0.235412;
Static;400;400;2;351;0.238935;
Static;400;400;2;361;0.245377;
Static;400;400;2;371;0.251211;
Static;400;400;2;381;0.277273;
Static;400;400;2;391;0.285287;
Static;400;400;3;1;0.0959978;
Static;400;400;3;11;0.0915749;
Static;400;400;3;21;0.0990116;
Static;400;400;3;31;0.105682;
Static;400;400;3;41;0.107692;
Static;400;400;3;51;0.102401;
Static;400;400;3;61;0.104233;
Static;400;400;3;71;0.100541;
Static;400;400;3;81;0.114444;
Static;400;400;3;91;0.129375;
Static;400;400;3;101;0.134933;
Static;400;400;3;111;0.12604;
Static;400;400;3;121;0.112118;
Static;400;400;3;131;0.0979962;
Static;400;400;3;141;0.0945472;
Static;400;400;3;151;0.102488;
Static;400;400;3;161;0.115294;
Static;400;400;3;171;0.117479;
Static;400;400;3;181;0.130234;
Static;400;400;3;191;0.137957;
Static;400;400;3;201;0.142346;
Static;400;400;3;211;0.155133;
Static;400;400;3;221;0.163202;
Static;400;400;3;231;0.170867;
Static;400;400;3;241;0.177745;
Static;400;400;3;251;0.177571;
Static;400;400;3;261;0.189394;
Static;400;400;3;271;0.189598;
Static;400;400;3;281;0.22086;
Static;400;400;3;291;0.209544;
Static;400;400;3;301;0.215279;
Static;400;400;3;311;0.221404;
Static;400;400;3;321;0.233145;
Static;400;400;3;331;0.241844;
Static;400;400;3;341;0.243325;
Static;400;400;3;351;0.256898;
Static;400;400;3;361;0.253136;
Static;400;400;3;371;0.26432;
Static;400;400;3;381;0.261804;
Static;400;400;3;391;0.265857;
Static;400;400;4;1;0.0747551;
Static;400;400;4;11;0.0712029;
Static;400;400;4;21;0.0719214;
Static;400;400;4;31;0.0840125;
Static;400;400;4;41;0.0831202;
Static;400;400;4;51;0.0734697;
Static;400;400;4;61;0.088733;
Static;400;400;4;71;0.0988812;
Static;400;400;4;81;0.107432;
Static;400;400;4;91;0.0864093;
Static;400;400;4;101;0.0784889;
Static;400;400;4;111;0.0879264;
Static;400;400;4;121;0.108068;
Static;400;400;4;131;0.0925206;
Static;400;400;4;141;0.0996879;
Static;400;400;4;151;0.104775;
Static;400;400;4;161;0.111561;
Static;400;400;4;171;0.121174;
Static;400;400;4;181;0.127839;
Static;400;400;4;191;0.138309;
Static;400;400;4;201;0.140528;
Static;400;400;4;211;0.145161;
Static;400;400;4;221;0.155905;
Static;400;400;4;231;0.161844;
Static;400;400;4;241;0.164422;
Static;400;400;4;251;0.174297;
Static;400;400;4;261;0.182644;
Static;400;400;4;271;0.185426;
Static;400;400;4;281;0.192817;
Static;400;400;4;291;0.21113;
Static;400;400;4;301;0.215202;
Static;400;400;4;311;0.223168;
Static;400;400;4;321;0.224258;
Static;400;400;4;331;0.233229;
Static;400;400;4;341;0.238934;
Static;400;400;4;351;0.261024;
Static;400;400;4;361;0.253852;
Static;400;400;4;371;0.263125;
Static;400;400;4;381;0.2874;
Static;400;400;4;391;0.282372;
Static;400;400;5;1;0.05997;
Static;400;400;5;11;0.0599684;
Static;400;400;5;21;0.0615855;
Static;400;400;5;31;0.0671398;
Static;400;400;5;41;0.0584349;
Static;400;400;5;51;0.0694571;
Static;400;400;5;61;0.0839914;
Static;400;400;5;71;0.0801875;
Static;400;400;5;81;0.0554038;
Static;400;400;5;91;0.0633624;
Static;400;400;5;101;0.077106;
Static;400;400;5;111;0.083664;
Static;400;400;5;121;0.107562;
Static;400;400;5;131;0.103998;
Static;400;400;5;141;0.0964488;
Static;400;400;5;151;0.102547;
Static;400;400;5;161;0.109338;
Static;400;400;5;171;0.117831;
Static;400;400;5;181;0.124434;
Static;400;400;5;191;0.133011;
Static;400;400;5;201;0.139173;
Static;400;400;5;211;0.145721;
Static;400;400;5;221;0.158523;
Static;400;400;5;231;0.161366;
Static;400;400;5;241;0.170965;
Static;400;400;5;251;0.173403;
Static;400;400;5;261;0.178802;
Static;400;400;5;271;0.197379;
Static;400;400;5;281;0.202253;
Static;400;400;5;291;0.206161;
Static;400;400;5;301;0.206968;
Static;400;400;5;311;0.224705;
Static;400;400;5;321;0.227205;
Static;400;400;5;331;0.242244;
Static;400;400;5;341;0.245035;
Static;400;400;5;351;0.256166;
Static;400;400;5;361;0.254247;
Static;400;400;5;371;0.267352;
Static;400;400;5;381;0.276142;
Static;400;400;5;391;0.266282;
Static;400;400;6;1;0.0512141;
Static;400;400;6;11;0.0491314;
Static;400;400;6;21;0.0585025;
Static;400;400;6;31;0.0639626;
Static;400;400;6;41;0.0568186;
Static;400;400;6;51;0.0724358;
Static;400;400;6;61;0.068593;
Static;400;400;6;71;0.0501699;
Static;400;400;6;81;0.0585476;
Static;400;400;6;91;0.0683769;
Static;400;400;6;101;0.076512;
Static;400;400;6;111;0.100099;
Static;400;400;6;121;0.0967829;
Static;400;400;6;131;0.108756;
Static;400;400;6;141;0.101423;
Static;400;400;6;151;0.103219;
Static;400;400;6;161;0.117431;
Static;400;400;6;171;0.120815;
Static;400;400;6;181;0.133032;
Static;400;400;6;191;0.133086;
Static;400;400;6;201;0.138275;
Static;400;400;6;211;0.163524;
Static;400;400;6;221;0.16058;
Static;400;400;6;231;0.167387;
Static;400;400;6;241;0.178354;
Static;400;400;6;251;0.178395;
Static;400;400;6;261;0.188232;
Static;400;400;6;271;0.19373;
Static;400;400;6;281;0.204063;
Static;400;400;6;291;0.208578;
Static;400;400;6;301;0.20798;
Static;400;400;6;311;0.238303;
Static;400;400;6;321;0.221766;
Static;400;400;6;331;0.244652;
Static;400;400;6;341;0.235889;
Static;400;400;6;351;0.249053;
Static;400;400;6;361;0.256202;
Static;400;400;6;371;0.259356;
Static;400;400;6;381;0.280592;
Static;400;400;6;391;0.286273;
Static;400;400;7;1;0.0555268;
Static;400;400;7;11;0.0498814;
Static;400;400;7;21;0.0497464;
Static;400;400;7;31;0.0436609;
Static;400;400;7;41;0.0590318;
Static;400;400;7;51;0.0689214;
