method;N;M;threads;chunkSize;ExecutingTime;
Guided;350;350;8;321;0.166978;
Static;350;350;8;331;0.17786;
Dynamic;350;350;8;331;0.177605;
Guided;350;350;8;331;0.196136;
Static;350;350;8;341;0.188493;
Dynamic;350;350;8;341;0.192908;
Guided;350;350;8;341;0.184183;
Runtime;350;350;8;not defined;0.0379964;
WithoutOmp;360;360;1;not defined;0.258253;
Static;360;360;1;1;0.201896;
Dynamic;360;360;1;1;0.206052;
Guided;360;360;1;1;0.200819;
Static;360;360;1;11;0.205204;
Dynamic;360;360;1;11;0.203459;
Guided;360;360;1;11;0.207065;
Static;360;360;1;21;0.202615;
Dynamic;360;360;1;21;0.199909;
Guided;360;360;1;21;0.203315;
Static;360;360;1;31;0.200335;
Dynamic;360;360;1;31;0.200267;
Guided;360;360;1;31;0.202114;
Static;360;360;1;41;0.20193;
Dynamic;360;360;1;41;0.202356;
Guided;360;360;1;41;0.2062;
Static;360;360;1;51;0.200105;
Dynamic;360;360;1;51;0.199943;
Guided;360;360;1;51;0.199726;
Static;360;360;1;61;0.199479;
Dynamic;360;360;1;61;0.199414;
Guided;360;360;1;61;0.200376;
Static;360;360;1;71;0.201132;
Dynamic;360;360;1;71;0.200892;
Guided;360;360;1;71;0.204025;
Static;360;360;1;81;0.203308;
Dynamic;360;360;1;81;0.201019;
Guided;360;360;1;81;0.201271;
Static;360;360;1;91;0.199577;
Dynamic;360;360;1;91;0.199562;
Guided;360;360;1;91;0.201836;
Static;360;360;1;101;0.20652;
Dynamic;360;360;1;101;0.205969;
Guided;360;360;1;101;0.205488;
Static;360;360;1;111;0.204889;
Dynamic;360;360;1;111;0.196744;
Guided;360;360;1;111;0.196429;
Static;360;360;1;121;0.196319;
Dynamic;360;360;1;121;0.195786;
Guided;360;360;1;121;0.198594;
Static;360;360;1;131;0.197816;
Dynamic;360;360;1;131;0.20147;
Guided;360;360;1;131;0.20062;
Static;360;360;1;141;0.205973;
Dynamic;360;360;1;141;0.200558;
Guided;360;360;1;141;0.20336;
Static;360;360;1;151;0.200361;
Dynamic;360;360;1;151;0.199855;
Guided;360;360;1;151;0.201608;
Static;360;360;1;161;0.21024;
Dynamic;360;360;1;161;0.200205;
Guided;360;360;1;161;0.204238;
Static;360;360;1;171;0.207542;
Dynamic;360;360;1;171;0.205029;
Guided;360;360;1;171;0.209217;
Static;360;360;1;181;0.200969;
Dynamic;360;360;1;181;0.199724;
Guided;360;360;1;181;0.199996;
Static;360;360;1;191;0.199317;
Dynamic;360;360;1;191;0.199124;
Guided;360;360;1;191;0.200032;
Static;360;360;1;201;0.199654;
Dynamic;360;360;1;201;0.198614;
Guided;360;360;1;201;0.200675;
Static;360;360;1;211;0.205325;
Dynamic;360;360;1;211;0.202016;
Guided;360;360;1;211;0.20017;
Static;360;360;1;221;0.19989;
Dynamic;360;360;1;221;0.206946;
Guided;360;360;1;221;0.205212;
Static;360;360;1;231;0.199285;
Dynamic;360;360;1;231;0.20389;
Guided;360;360;1;231;0.199994;
Static;360;360;1;241;0.201618;
Dynamic;360;360;1;241;0.202385;
Guided;360;360;1;241;0.20093;
Static;360;360;1;251;0.200578;
Dynamic;360;360;1;251;0.201909;
Guided;360;360;1;251;0.204769;
Static;360;360;1;261;0.199693;
Dynamic;360;360;1;261;0.199069;
Guided;360;360;1;261;0.20792;
Static;360;360;1;271;0.201703;
Dynamic;360;360;1;271;0.204652;
Guided;360;360;1;271;0.204213;
Static;360;360;1;281;0.206044;
Dynamic;360;360;1;281;0.201218;
Guided;360;360;1;281;0.206782;
Static;360;360;1;291;0.20566;
Dynamic;360;360;1;291;0.201761;
Guided;360;360;1;291;0.196978;
Static;360;360;1;301;0.196486;
Dynamic;360;360;1;301;0.197621;
Guided;360;360;1;301;0.197373;
Static;360;360;1;311;0.195957;
Dynamic;360;360;1;311;0.1961;
Guided;360;360;1;311;0.200437;
Static;360;360;1;321;0.196298;
Dynamic;360;360;1;321;0.196732;
Guided;360;360;1;321;0.196517;
Static;360;360;1;331;0.197254;
Dynamic;360;360;1;331;0.196725;
Guided;360;360;1;331;0.196757;
Static;360;360;1;341;0.196537;
Dynamic;360;360;1;341;0.196591;
Guided;360;360;1;341;0.196602;
Static;360;360;1;351;0.196443;
Dynamic;360;360;1;351;0.196608;
Guided;360;360;1;351;0.197005;
Runtime;360;360;1;not defined;0.197157;
Static;360;360;2;1;0.102246;
Dynamic;360;360;2;1;0.102552;
Guided;360;360;2;1;0.0994539;
Static;360;360;2;11;0.112628;
Dynamic;360;360;2;11;0.101739;
Guided;360;360;2;11;0.10025;
Static;360;360;2;21;0.104493;
Dynamic;360;360;2;21;0.104651;
Guided;360;360;2;21;0.0993059;
Static;360;360;2;31;0.103681;
Dynamic;360;360;2;31;0.101544;
Guided;360;360;2;31;0.0989027;
Static;360;360;2;41;0.108223;
Dynamic;360;360;2;41;0.107591;
Guided;360;360;2;41;0.100609;
Static;360;360;2;51;0.113322;
Dynamic;360;360;2;51;0.111754;
Guided;360;360;2;51;0.100316;
Static;360;360;2;61;0.100899;
Dynamic;360;360;2;61;0.100617;
Guided;360;360;2;61;0.102044;
Static;360;360;2;71;0.118493;
Dynamic;360;360;2;71;0.11768;
Guided;360;360;2;71;0.101289;
Static;360;360;2;81;0.108787;
Dynamic;360;360;2;81;0.110486;
Guided;360;360;2;81;0.100685;
Static;360;360;2;91;0.103616;
Dynamic;360;360;2;91;0.104779;
Guided;360;360;2;91;0.102748;
Static;360;360;2;101;0.111079;
Dynamic;360;360;2;101;0.111254;
Guided;360;360;2;101;0.10385;
Static;360;360;2;111;0.125223;
Dynamic;360;360;2;111;0.122292;
Guided;360;360;2;111;0.101823;
Static;360;360;2;121;0.13792;
Dynamic;360;360;2;121;0.131067;
Guided;360;360;2;121;0.100673;
Static;360;360;2;131;0.128611;
Dynamic;360;360;2;131;0.128395;
Guided;360;360;2;131;0.0995068;
Static;360;360;2;141;0.121423;
Dynamic;360;360;2;141;0.121608;
Guided;360;360;2;141;0.0990873;
Static;360;360;2;151;0.116304;
Dynamic;360;360;2;151;0.116785;
Guided;360;360;2;151;0.0991774;
Static;360;360;2;161;0.109753;
Dynamic;360;360;2;161;0.109178;
Guided;360;360;2;161;0.0989224;
Static;360;360;2;171;0.103857;
Dynamic;360;360;2;171;0.105427;
Guided;360;360;2;171;0.0993173;
Static;360;360;2;181;0.0995828;
Dynamic;360;360;2;181;0.100242;
Guided;360;360;2;181;0.102265;
Static;360;360;2;191;0.107864;
Dynamic;360;360;2;191;0.108088;
Guided;360;360;2;191;0.109041;
Static;360;360;2;201;0.110721;
Dynamic;360;360;2;201;0.111895;
Guided;360;360;2;201;0.111481;
Static;360;360;2;211;0.115947;
Dynamic;360;360;2;211;0.116493;
Guided;360;360;2;211;0.116628;
Static;360;360;2;221;0.124349;
Dynamic;360;360;2;221;0.12498;
Guided;360;360;2;221;0.122994;
Static;360;360;2;231;0.126932;
Dynamic;360;360;2;231;0.127103;
Guided;360;360;2;231;0.129501;
Static;360;360;2;241;0.132789;
Dynamic;360;360;2;241;0.135205;
Guided;360;360;2;241;0.136127;
Static;360;360;2;251;0.139099;
Dynamic;360;360;2;251;0.141538;
Guided;360;360;2;251;0.139888;
Static;360;360;2;261;0.14404;
Dynamic;360;360;2;261;0.150725;
Guided;360;360;2;261;0.151922;
Static;360;360;2;271;0.154372;
Dynamic;360;360;2;271;0.155751;
Guided;360;360;2;271;0.153773;
Static;360;360;2;281;0.161518;
Dynamic;360;360;2;281;0.160867;
Guided;360;360;2;281;0.155825;
Static;360;360;2;291;0.169038;
Dynamic;360;360;2;291;0.166875;
Guided;360;360;2;291;0.165556;
Static;360;360;2;301;0.171472;
Dynamic;360;360;2;301;0.168652;
Guided;360;360;2;301;0.166011;
Static;360;360;2;311;0.171928;
Dynamic;360;360;2;311;0.172169;
Guided;360;360;2;311;0.174743;
Static;360;360;2;321;0.178099;
Dynamic;360;360;2;321;0.178672;
Guided;360;360;2;321;0.182465;
Static;360;360;2;331;0.187741;
Dynamic;360;360;2;331;0.185834;
Guided;360;360;2;331;0.184337;
Static;360;360;2;341;0.188992;
Dynamic;360;360;2;341;0.188189;
Guided;360;360;2;341;0.191177;
Static;360;360;2;351;0.195588;
Dynamic;360;360;2;351;0.194705;
Guided;360;360;2;351;0.194836;
Runtime;360;360;2;not defined;0.0992309;
Static;360;360;3;1;0.0680217;
Dynamic;360;360;3;1;0.0679329;
Guided;360;360;3;1;0.0667899;
Static;360;360;3;11;0.0717314;
Dynamic;360;360;3;11;0.0703535;
Guided;360;360;3;11;0.0694629;
Static;360;360;3;21;0.0692928;
Dynamic;360;360;3;21;0.0683695;
Guided;360;360;3;21;0.0702107;
Static;360;360;3;31;0.0689924;
Dynamic;360;360;3;31;0.068184;
Guided;360;360;3;31;0.0685628;
Static;360;360;3;41;0.0735604;
Dynamic;360;360;3;41;0.0673202;
Guided;360;360;3;41;0.067998;
Static;360;360;3;51;0.0852574;
Dynamic;360;360;3;51;0.0847799;
Guided;360;360;3;51;0.0732646;
Static;360;360;3;61;0.0672624;
Dynamic;360;360;3;61;0.0733445;
Guided;360;360;3;61;0.0688294;
Static;360;360;3;71;0.078006;
Dynamic;360;360;3;71;0.0802955;
Guided;360;360;3;71;0.0805643;
Static;360;360;3;81;0.0945341;
Dynamic;360;360;3;81;0.0891917;
Guided;360;360;3;81;0.0884223;
Static;360;360;3;91;0.105173;
Dynamic;360;360;3;91;0.098061;
Guided;360;360;3;91;0.083203;
Static;360;360;3;101;0.0883639;
Dynamic;360;360;3;101;0.0923768;
Guided;360;360;3;101;0.0764779;
Static;360;360;3;111;0.0793515;
Dynamic;360;360;3;111;0.0750823;
Guided;360;360;3;111;0.0718203;
Static;360;360;3;121;0.0758938;
Dynamic;360;360;3;121;0.0715799;
Guided;360;360;3;121;0.0803245;
Static;360;360;3;131;0.0914355;
Dynamic;360;360;3;131;0.0769485;
Guided;360;360;3;131;0.0745021;
Static;360;360;3;141;0.094434;
Dynamic;360;360;3;141;0.0819348;
Guided;360;360;3;141;0.0818147;
Static;360;360;3;151;0.108715;
Dynamic;360;360;3;151;0.0901458;
Guided;360;360;3;151;0.0828116;
Static;360;360;3;161;0.100784;
Dynamic;360;360;3;161;0.0941905;
Guided;360;360;3;161;0.0906132;
Static;360;360;3;171;0.109703;
Dynamic;360;360;3;171;0.0992536;
Guided;360;360;3;171;0.0990806;
Static;360;360;3;181;0.0983707;
Dynamic;360;360;3;181;0.0996195;
Guided;360;360;3;181;0.144246;
Static;360;360;3;191;0.104256;
Dynamic;360;360;3;191;0.103688;
Guided;360;360;3;191;0.103865;
Static;360;360;3;201;0.110769;
Dynamic;360;360;3;201;0.109141;
Guided;360;360;3;201;0.109257;
Static;360;360;3;211;0.118528;
Dynamic;360;360;3;211;0.114826;
Guided;360;360;3;211;0.114974;
Static;360;360;3;221;0.130677;
Dynamic;360;360;3;221;0.12087;
Guided;360;360;3;221;0.122445;
Static;360;360;3;231;0.12921;
Dynamic;360;360;3;231;0.125811;
Guided;360;360;3;231;0.126305;
Static;360;360;3;241;0.131841;
Dynamic;360;360;3;241;0.179034;
Guided;360;360;3;241;0.143905;
Static;360;360;3;251;0.161078;
Dynamic;360;360;3;251;0.157615;
Guided;360;360;3;251;0.151841;
Static;360;360;3;261;0.15958;
Dynamic;360;360;3;261;0.154496;
Guided;360;360;3;261;0.159842;
Static;360;360;3;271;0.165781;
Dynamic;360;360;3;271;0.163991;
Guided;360;360;3;271;0.163734;
Static;360;360;3;281;0.17031;
Dynamic;360;360;3;281;0.175402;
Guided;360;360;3;281;0.172019;
Static;360;360;3;291;0.178524;
Dynamic;360;360;3;291;0.157924;
Guided;360;360;3;291;0.159562;
Static;360;360;3;301;0.163945;
Dynamic;360;360;3;301;0.163217;
Guided;360;360;3;301;0.163634;
Static;360;360;3;311;0.168797;
Dynamic;360;360;3;311;0.168862;
Guided;360;360;3;311;0.172739;
Static;360;360;3;321;0.175749;
Dynamic;360;360;3;321;0.175409;
Guided;360;360;3;321;0.174945;
Static;360;360;3;331;0.180917;
Dynamic;360;360;3;331;0.180456;
Guided;360;360;3;331;0.180368;
Static;360;360;3;341;0.185758;
Dynamic;360;360;3;341;0.186306;
Guided;360;360;3;341;0.186098;
Static;360;360;3;351;0.191769;
Dynamic;360;360;3;351;0.191346;
Guided;360;360;3;351;0.191719;
Runtime;360;360;3;not defined;0.0729766;
Static;360;360;4;1;0.0524605;
Dynamic;360;360;4;1;0.0531853;
Guided;360;360;4;1;0.0522779;
Static;360;360;4;11;0.0550612;
Dynamic;360;360;4;11;0.0526655;
Guided;360;360;4;11;0.053375;
Static;360;360;4;21;0.0604336;
Dynamic;360;360;4;21;0.0574771;
Guided;360;360;4;21;0.0556932;
Static;360;360;4;31;0.0601773;
Dynamic;360;360;4;31;0.0539412;
Guided;360;360;4;31;0.0575699;
Static;360;360;4;41;0.0655062;
Dynamic;360;360;4;41;0.0619118;
Guided;360;360;4;41;0.0545484;
Static;360;360;4;51;0.0589585;
Dynamic;360;360;4;51;0.0582624;
Guided;360;360;4;51;0.0587425;
Static;360;360;4;61;0.0713332;
Dynamic;360;360;4;61;0.0674519;
Guided;360;360;4;61;0.0687815;
Static;360;360;4;71;0.0845659;
Dynamic;360;360;4;71;0.0800583;
Guided;360;360;4;71;0.0723676;
Static;360;360;4;81;0.0685722;
Dynamic;360;360;4;81;0.0634435;
Guided;360;360;4;81;0.0602789;
Static;360;360;4;91;0.0519083;
Dynamic;360;360;4;91;0.0517636;
Guided;360;360;4;91;0.0520319;
Static;360;360;4;101;0.0634882;
Dynamic;360;360;4;101;0.0584481;
Guided;360;360;4;101;0.05786;
Static;360;360;4;111;0.0688731;
Dynamic;360;360;4;111;0.0630157;
Guided;360;360;4;111;0.0616214;
Static;360;360;4;121;0.0735479;
Dynamic;360;360;4;121;0.0686267;
Guided;360;360;4;121;0.0686312;
Static;360;360;4;131;0.0799956;
Dynamic;360;360;4;131;0.0749463;
Guided;360;360;4;131;0.072469;
Static;360;360;4;141;0.0962457;
Dynamic;360;360;4;141;0.0802022;
Guided;360;360;4;141;0.080345;
Static;360;360;4;151;0.104035;
Dynamic;360;360;4;151;0.0852443;
Guided;360;360;4;151;0.0857369;
Static;360;360;4;161;0.103932;
Dynamic;360;360;4;161;0.097423;
Guided;360;360;4;161;0.0916884;
Static;360;360;4;171;0.117361;
Dynamic;360;360;4;171;0.0982357;
Guided;360;360;4;171;0.0943921;
Static;360;360;4;181;0.0999958;
Dynamic;360;360;4;181;0.0984045;
Guided;360;360;4;181;0.12643;
Static;360;360;4;191;0.109182;
Dynamic;360;360;4;191;0.10856;
Guided;360;360;4;191;0.108776;
Static;360;360;4;201;0.111431;
Dynamic;360;360;4;201;0.116333;
Guided;360;360;4;201;0.109798;
Static;360;360;4;211;0.115066;
Dynamic;360;360;4;211;0.117329;
Guided;360;360;4;211;0.115859;
Static;360;360;4;221;0.129026;
Dynamic;360;360;4;221;0.121142;
Guided;360;360;4;221;0.122269;
Static;360;360;4;231;0.125849;
Dynamic;360;360;4;231;0.126803;
Guided;360;360;4;231;0.127104;
Static;360;360;4;241;0.138353;
Dynamic;360;360;4;241;0.130799;
Guided;360;360;4;241;0.131446;
Static;360;360;4;251;0.140945;
Dynamic;360;360;4;251;0.136609;
Guided;360;360;4;251;0.138765;
Static;360;360;4;261;0.145409;
Dynamic;360;360;4;261;0.142016;
Guided;360;360;4;261;0.14185;
Static;360;360;4;271;0.148099;
Dynamic;360;360;4;271;0.150998;
Guided;360;360;4;271;0.149702;
Static;360;360;4;281;0.161964;
Dynamic;360;360;4;281;0.16538;
Guided;360;360;4;281;0.158932;
Static;360;360;4;291;0.163452;
Dynamic;360;360;4;291;0.167959;
Guided;360;360;4;291;0.166273;
Static;360;360;4;301;0.177498;
Dynamic;360;360;4;301;0.168156;
Guided;360;360;4;301;0.17627;
Static;360;360;4;311;0.175002;
Dynamic;360;360;4;311;0.177413;
Guided;360;360;4;311;0.174567;
Static;360;360;4;321;0.181863;
Dynamic;360;360;4;321;0.180848;
Guided;360;360;4;321;0.177986;
Static;360;360;4;331;0.188838;
Dynamic;360;360;4;331;0.186387;
Guided;360;360;4;331;0.184462;
Static;360;360;4;341;0.19356;
Dynamic;360;360;4;341;0.188381;
Guided;360;360;4;341;0.19007;
Static;360;360;4;351;0.197294;
Dynamic;360;360;4;351;0.20015;
Guided;360;360;4;351;0.195541;
Runtime;360;360;4;not defined;0.0510215;
Static;360;360;5;1;0.0404557;
Dynamic;360;360;5;1;0.0398763;
Guided;360;360;5;1;0.0408495;
Static;360;360;5;11;0.0456249;
Dynamic;360;360;5;11;0.0417964;
Guided;360;360;5;11;0.0424;
Static;360;360;5;21;0.0468859;
Dynamic;360;360;5;21;0.0459152;
Guided;360;360;5;21;0.0431002;
Static;360;360;5;31;0.0531315;
Dynamic;360;360;5;31;0.0524422;
Guided;360;360;5;31;0.0471997;
Static;360;360;5;41;0.0458393;
Dynamic;360;360;5;41;0.0454196;
Guided;360;360;5;41;0.0490705;
Static;360;360;5;51;0.0578797;
Dynamic;360;360;5;51;0.0577214;
Guided;360;360;5;51;0.0569285;
Static;360;360;5;61;0.067471;
Dynamic;360;360;5;61;0.0658913;
Guided;360;360;5;61;0.0596553;
Static;360;360;5;71;0.0421726;
Dynamic;360;360;5;71;0.0413765;
Guided;360;360;5;71;0.0417047;
Static;360;360;5;81;0.0447411;
Dynamic;360;360;5;81;0.0447393;
Guided;360;360;5;81;0.0499391;
Static;360;360;5;91;0.0514108;
Dynamic;360;360;5;91;0.0505134;
Guided;360;360;5;91;0.0533395;
Static;360;360;5;101;0.0604532;
Dynamic;360;360;5;101;0.0599419;
Guided;360;360;5;101;0.0731756;
Static;360;360;5;111;0.0694086;
Dynamic;360;360;5;111;0.0637092;
Guided;360;360;5;111;0.0644443;
Static;360;360;5;121;0.0722661;
Dynamic;360;360;5;121;0.0838267;
Guided;360;360;5;121;0.0713338;
Static;360;360;5;131;0.0843293;
Dynamic;360;360;5;131;0.0778189;
Guided;360;360;5;131;0.0755145;
Static;360;360;5;141;0.0937693;
Dynamic;360;360;5;141;0.0802255;
Guided;360;360;5;141;0.0800211;
Static;360;360;5;151;0.102483;
Dynamic;360;360;5;151;0.085349;
Guided;360;360;5;151;0.085788;
Static;360;360;5;161;0.110723;
Dynamic;360;360;5;161;0.114626;
Guided;360;360;5;161;0.0979041;
Static;360;360;5;171;0.104779;
Dynamic;360;360;5;171;0.0969106;
Guided;360;360;5;171;0.0958608;
Static;360;360;5;181;0.103662;
Dynamic;360;360;5;181;0.100212;
Guided;360;360;5;181;0.0991016;
Static;360;360;5;191;0.103905;
Dynamic;360;360;5;191;0.104832;
Guided;360;360;5;191;0.105643;
Static;360;360;5;201;0.116262;
Dynamic;360;360;5;201;0.109882;
Guided;360;360;5;201;0.120511;
Static;360;360;5;211;0.115565;
Dynamic;360;360;5;211;0.115305;
Guided;360;360;5;211;0.114966;
Static;360;360;5;221;0.120286;
Dynamic;360;360;5;221;0.120212;
Guided;360;360;5;221;0.12144;
Static;360;360;5;231;0.126908;
Dynamic;360;360;5;231;0.125942;
Guided;360;360;5;231;0.125562;
Static;360;360;5;241;0.135767;
Dynamic;360;360;5;241;0.133527;
Guided;360;360;5;241;0.135466;
Static;360;360;5;251;0.138846;
Dynamic;360;360;5;251;0.136419;
Guided;360;360;5;251;0.136301;
Static;360;360;5;261;0.14442;
Dynamic;360;360;5;261;0.143471;
Guided;360;360;5;261;0.142282;
Static;360;360;5;271;0.149524;
Dynamic;360;360;5;271;0.147418;
Guided;360;360;5;271;0.147344;
Static;360;360;5;281;0.155297;
Dynamic;360;360;5;281;0.15308;
Guided;360;360;5;281;0.162085;
Static;360;360;5;291;0.161515;
Dynamic;360;360;5;291;0.158721;
Guided;360;360;5;291;0.158366;
Static;360;360;5;301;0.167471;
Dynamic;360;360;5;301;0.167803;
Guided;360;360;5;301;0.163461;
Static;360;360;5;311;0.173967;
Dynamic;360;360;5;311;0.172461;
Guided;360;360;5;311;0.17258;
Static;360;360;5;321;0.178148;
Dynamic;360;360;5;321;0.174508;
Guided;360;360;5;321;0.17444;
Static;360;360;5;331;0.187188;
Dynamic;360;360;5;331;0.180549;
Guided;360;360;5;331;0.189551;
Static;360;360;5;341;0.19332;
Dynamic;360;360;5;341;0.193803;
Guided;360;360;5;341;0.188058;
Static;360;360;5;351;0.198904;
Dynamic;360;360;5;351;0.199549;
Guided;360;360;5;351;0.192037;
Runtime;360;360;5;not defined;0.0412305;
Static;360;360;6;1;0.0337015;
Dynamic;360;360;6;1;0.0338776;
Guided;360;360;6;1;0.0333424;
Static;360;360;6;11;0.0369543;
Dynamic;360;360;6;11;0.0360824;
Guided;360;360;6;11;0.0362462;
Static;360;360;6;21;0.0348392;
Dynamic;360;360;6;21;0.0407435;
Guided;360;360;6;21;0.037352;
Static;360;360;6;31;0.0399938;
Dynamic;360;360;6;31;0.0359939;
Guided;360;360;6;31;0.039663;
Static;360;360;6;41;0.0468364;
Dynamic;360;360;6;41;0.0517063;
Guided;360;360;6;41;0.0488767;
Static;360;360;6;51;0.062454;
Dynamic;360;360;6;51;0.0586068;
Guided;360;360;6;51;0.053317;
Static;360;360;6;61;0.0338102;
Dynamic;360;360;6;61;0.0337908;
Guided;360;360;6;61;0.0335968;
Static;360;360;6;71;0.039597;
Dynamic;360;360;6;71;0.0452725;
Guided;360;360;6;71;0.0410222;
Static;360;360;6;81;0.0448303;
Dynamic;360;360;6;81;0.047194;
Guided;360;360;6;81;0.047587;
Static;360;360;6;91;0.053269;
Dynamic;360;360;6;91;0.0506682;
Guided;360;360;6;91;0.0534039;
Static;360;360;6;101;0.0589321;
Dynamic;360;360;6;101;0.0559714;
Guided;360;360;6;101;0.0562989;
Static;360;360;6;111;0.0677604;
Dynamic;360;360;6;111;0.0687143;
Guided;360;360;6;111;0.0624859;
Static;360;360;6;121;0.074481;
Dynamic;360;360;6;121;0.0682686;
Guided;360;360;6;121;0.0758696;
Static;360;360;6;131;0.0800824;
Dynamic;360;360;6;131;0.0723642;
Guided;360;360;6;131;0.0739212;
Static;360;360;6;141;0.0908029;
Dynamic;360;360;6;141;0.0774414;
Guided;360;360;6;141;0.0782155;
Static;360;360;6;151;0.10532;
Dynamic;360;360;6;151;0.0831724;
Guided;360;360;6;151;0.0845717;
Static;360;360;6;161;0.0919249;
Dynamic;360;360;6;161;0.0883141;
Guided;360;360;6;161;0.0880941;
Static;360;360;6;171;0.101926;
Dynamic;360;360;6;171;0.0951188;
Guided;360;360;6;171;0.101493;
Static;360;360;6;181;0.0998145;
Dynamic;360;360;6;181;0.0998705;
Guided;360;360;6;181;0.101294;
Static;360;360;6;191;0.107163;
Dynamic;360;360;6;191;0.105905;
Guided;360;360;6;191;0.105409;
Static;360;360;6;201;0.111627;
Dynamic;360;360;6;201;0.110605;
Guided;360;360;6;201;0.109279;
Static;360;360;6;211;0.117171;
Dynamic;360;360;6;211;0.114562;
Guided;360;360;6;211;0.114781;
Static;360;360;6;221;0.123246;
Dynamic;360;360;6;221;0.120383;
Guided;360;360;6;221;0.122461;
Static;360;360;6;231;0.12751;
Dynamic;360;360;6;231;0.134663;
Guided;360;360;6;231;0.130142;
Static;360;360;6;241;0.134799;
Dynamic;360;360;6;241;0.137956;
Guided;360;360;6;241;0.131425;
Static;360;360;6;251;0.136777;
Dynamic;360;360;6;251;0.136741;
Guided;360;360;6;251;0.136556;
Static;360;360;6;261;0.14298;
Dynamic;360;360;6;261;0.146172;
Guided;360;360;6;261;0.14753;
Static;360;360;6;271;0.147453;
Dynamic;360;360;6;271;0.147517;
Guided;360;360;6;271;0.148332;
Static;360;360;6;281;0.152864;
Dynamic;360;360;6;281;0.153093;
Guided;360;360;6;281;0.155884;
Static;360;360;6;291;0.15877;
Dynamic;360;360;6;291;0.163436;
Guided;360;360;6;291;0.164721;
Static;360;360;6;301;0.184258;
Dynamic;360;360;6;301;0.163291;
Guided;360;360;6;301;0.163366;
Static;360;360;6;311;0.169137;
Dynamic;360;360;6;311;0.168981;
Guided;360;360;6;311;0.169001;
Static;360;360;6;321;0.174398;
Dynamic;360;360;6;321;0.174784;
Guided;360;360;6;321;0.174716;
Static;360;360;6;331;0.180251;
Dynamic;360;360;6;331;0.187487;
Guided;360;360;6;331;0.185572;
Static;360;360;6;341;0.244418;
Dynamic;360;360;6;341;0.207181;
Guided;360;360;6;341;0.206258;
Static;360;360;6;351;0.221889;
Dynamic;360;360;6;351;0.22308;
Guided;360;360;6;351;0.224465;
Runtime;360;360;6;not defined;0.0374839;
Static;360;360;7;1;0.0316605;
Dynamic;360;360;7;1;0.0329386;
Guided;360;360;7;1;0.0300765;
Static;360;360;7;11;0.0384874;
Dynamic;360;360;7;11;0.0341845;
Guided;360;360;7;11;0.0334914;
Static;360;360;7;21;0.047792;
Dynamic;360;360;7;21;0.0383918;
Guided;360;360;7;21;0.0363204;
Static;360;360;7;31;0.0383426;
Dynamic;360;360;7;31;0.0388044;
Guided;360;360;7;31;0.0377045;
Static;360;360;7;41;0.0500394;
Dynamic;360;360;7;41;0.0490557;
Guided;360;360;7;41;0.0555066;
Static;360;360;7;51;0.0297701;
Dynamic;360;360;7;51;0.0333961;
Guided;360;360;7;51;0.0331659;
Static;360;360;7;61;0.0378283;
Dynamic;360;360;7;61;0.0381427;
Guided;360;360;7;61;0.0399981;
Static;360;360;7;71;0.0441061;
Dynamic;360;360;7;71;0.0433128;
Guided;360;360;7;71;0.0487353;
Static;360;360;7;81;0.0538491;
Dynamic;360;360;7;81;0.048812;
Guided;360;360;7;81;0.0564502;
